,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
159607,159608,100417,2010,08/10/2011 12:00:00 AM,East Hartford,233 ELLINGTON ROAD #301,42420,50000.0,0.8484,Condo,,,
159608,159609,100418,2010,08/10/2011 12:00:00 AM,East Hartford,233 ELLINGTON ROAD #312,38500,50000.0,0.77,Condo,,,
159654,159655,100208,2010,03/22/2011 12:00:00 AM,East Hartford,233 ELLINGTON ROAD UNIT 109,38500,39500.0,0.9746834999999999,Condo,,,
159698,159699,100012,2010,10/07/2010 12:00:00 AM,East Hartford,235 E RIVER DRIVE UNIT 1102,177520,146000.0,1.21589,Condo,,25,
159821,159822,100333,2010,06/09/2011 12:00:00 AM,East Hartford,237 SANDRA DRIVE,142400,78750.0,1.808254,Residential,Single Family,14,
159931,159931,100238,2010,04/08/2011 12:00:00 AM,East Hartford,241 SILVER LANE,272050,850000.0,0.3200588,Commercial,,25,
159990,159989,100421,2010,08/16/2011 12:00:00 AM,East Hartford,25 & 27 COMSTOCK PLACE,119440,85000.0,1.405176,Residential,Single Family,25,
159992,159991,100196,2010,03/14/2011 12:00:00 AM,East Hartford,25 27 AMBROSE TERRACE,154770,105000.0,1.474,Residential,Two Family,14,
160017,160016,100215,2010,03/25/2011 12:00:00 AM,East Hartford,25 FARNHAM DRIVE,186220,230000.0,0.8096522,Residential,Single Family,,
160019,160018,100135,2010,01/28/2011 12:00:00 AM,East Hartford,25 FERNCREST DRIVE,115800,95000.0,1.218947,Residential,Single Family,14,
160041,160040,100019,2010,10/14/2010 12:00:00 AM,East Hartford,25 MYRTLE STREET,105130,80000.0,1.314125,Residential,Single Family,24,
160042,160041,100256,2010,04/21/2011 12:00:00 AM,East Hartford,25 MYRTLE STREETREET,105130,150000.0,0.7008667,Residential,Single Family,,
160054,160053,100363,2010,07/15/2011 12:00:00 AM,East Hartford,25 PENDELTON DRIVE,154610,195000.0,0.7928718000000001,Residential,Single Family,,
160056,160055,100345,2010,06/29/2011 12:00:00 AM,East Hartford,25 PHILLIPS FARM ROAD,174300,220000.0,0.7922726999999999,Condo,,,
160061,160060,100413,2010,08/09/2011 12:00:00 AM,East Hartford,25 RIVERMEAD BLVD,68000,50000.0,1.36,Residential,Single Family,25,
160064,160062,100106,2010,12/28/2010 12:00:00 AM,East Hartford,25 ROMAR DRIVE,164630,185400.0,0.887972,Residential,Single Family,,
160093,160091,100372,2010,07/21/2011 12:00:00 AM,East Hartford,252 ELLINGTON ROAD,134610,110000.0,1.223727,Residential,Single Family,13,
160147,160144,100140,2010,01/31/2011 12:00:00 AM,East Hartford,26 BEAUMONT STREET,121110,135000.0,0.8971110999999999,Residential,Single Family,,
160160,160157,100346,2010,06/30/2011 12:00:00 AM,East Hartford,26 CREE DRIVE,18730,4500.0,4.162222,Residential,Single Family,25,
160182,160179,100223,2010,03/28/2011 12:00:00 AM,East Hartford,26 MELROSE STREETREET,100460,68750.0,1.461236,Residential,Single Family,11,
160214,160211,100391,2010,07/27/2011 12:00:00 AM,East Hartford,260-262 TOLLAND STREETREET,159450,90000.0,1.7716669999999999,Residential,Two Family,13,
160219,160216,100023,2010,10/15/2010 12:00:00 AM,East Hartford,261 BURNHAM STREET,371430,677000.0,0.5486411,Commercial,,,
160245,160243,100416,2010,08/10/2011 12:00:00 AM,East Hartford,266 OCONNELL DRIVE,117630,133000.0,0.8844361,Residential,Single Family,14,
160275,160273,100141,2010,01/31/2011 12:00:00 AM,East Hartford,27 & 29 WILSON STREET,136150,110220.0,1.235257,Commercial,,24,
160281,160279,100199,2010,03/16/2011 12:00:00 AM,East Hartford,27 BLACKSTONE LANE,171510,170000.0,1.008882,Residential,Single Family,14,
160282,160280,100091,2010,12/14/2010 12:00:00 AM,East Hartford,27 BLACKSTONE LANE,171510,211754.0,0.8099493000000001,Residential,Single Family,14,
160319,160317,100221,2010,03/28/2011 12:00:00 AM,East Hartford,27 MORRIS COURT,130650,163500.0,0.7990826,Residential,Single Family,,
160354,160351,100424,2010,08/18/2011 12:00:00 AM,East Hartford,271 CHESTER STREET,106940,129900.0,0.8232486999999999,Residential,Single Family,,
160378,160375,100368,2010,07/19/2011 12:00:00 AM,East Hartford,275 WOODYCREST DRIVE,105100,148000.0,0.7101351,Residential,Single Family,,
160421,160418,100207,2010,03/21/2011 12:00:00 AM,East Hartford,28 CLEMENT ROAD,172220,155000.0,1.111097,Residential,Single Family,10,
160470,160467,100362,2010,07/14/2011 12:00:00 AM,East Hartford,28 ROXBURY ROAD,102350,119000.0,0.860084,Residential,Single Family,,
160483,160480,100130,2010,01/26/2011 12:00:00 AM,East Hartford,28 WEBSTER STREET,157150,159000.0,0.9883648000000002,Residential,Single Family,,
160496,160493,100025,2010,10/18/2010 12:00:00 AM,East Hartford,281 BRENTMOOR ROAD,176390,194000.0,0.9092268,Residential,Single Family,,
160550,160548,100110,2010,12/30/2010 12:00:00 AM,East Hartford,29 CLUNE COURT,69800,108000.0,0.6462963,Residential,Single Family,,
160560,160558,100068,2010,11/24/2010 12:00:00 AM,East Hartford,29 FOOTPATH LANE,149250,90000.0,1.6583330000000003,Residential,Two Family,25,
160564,160562,100163,2010,02/14/2011 12:00:00 AM,East Hartford,29 FOREST STREETREET,119430,130000.0,0.9186923,Residential,Single Family,,
160603,160600,100347,2010,06/30/2011 12:00:00 AM,East Hartford,29 PEZZENTE LANE,166720,225000.0,0.7409778,Residential,Single Family,,
160612,160609,100063,2010,11/19/2010 12:00:00 AM,East Hartford,29 SHADY LANE,128990,119000.0,1.08395,Residential,Single Family,14,
160664,160661,100299,2010,05/26/2011 12:00:00 AM,East Hartford,3 CANTERBURY STREET,103630,123500.0,0.8391093000000001,Residential,Single Family,,
160710,160707,100334,2010,06/10/2011 12:00:00 AM,East Hartford,3 SAUNDERS STREET,112790,150000.0,0.7519333,Commercial,,15,
160730,160727,100164,2010,02/15/2011 12:00:00 AM,East Hartford,30 32 COLT STREETREET,171350,220000.0,0.7788636,Residential,Two Family,25,
160739,160736,100185,2010,03/07/2011 12:00:00 AM,East Hartford,30 BIRCHWOOD ROAD,145280,189000.0,0.7686772,Residential,Single Family,,
160757,160754,100236,2010,04/05/2011 12:00:00 AM,East Hartford,30 CHESTER STREET,112410,85000.0,1.322471,Residential,Single Family,18,
160758,160755,100178,2010,03/01/2011 12:00:00 AM,East Hartford,30 CHESTER STREETREET,112410,101743.0,1.104843,Residential,Single Family,14,
160759,160756,100179,2010,03/01/2011 12:00:00 AM,East Hartford,30 CHESTER STREETREET,112410,60000.0,1.8735,Residential,Single Family,25,
160763,160760,100205,2010,03/21/2011 12:00:00 AM,East Hartford,30 DAVIS ROAD,174570,70000.0,2.4938569999999998,Residential,Single Family,01,
160841,160838,100227,2010,03/31/2011 12:00:00 AM,East Hartford,30 NORMAN DRIVE,164150,142000.0,1.155986,Residential,Single Family,14,
160858,160855,100182,2010,03/04/2011 12:00:00 AM,East Hartford,30 RIVERMEAD BLVD,22520,32000.0,0.70375,Residential,Single Family,,
160889,160886,100061,2010,11/18/2010 12:00:00 AM,East Hartford,302-306 TOLLAND STREET,235900,340000.0,0.6938234999999999,Commercial,,01,
160890,160887,100062,2010,11/19/2010 12:00:00 AM,East Hartford,302-306 TOLLAND STREET,235900,340000.0,0.6938234999999999,Commercial,,25,
160945,160942,100133,2010,01/28/2011 12:00:00 AM,East Hartford,31 EARL STREET,108890,110000.0,0.9899091,Residential,Single Family,,
160967,160968,100382,2010,07/26/2011 12:00:00 AM,East Hartford,31 HIGH STREET #6201,78620,76000.0,1.034474,Condo,,15,
160973,160974,100271,2010,05/02/2011 12:00:00 AM,East Hartford,31 HIGH STREET #8202,102480,134000.0,0.7647761,Condo,,,
161020,161021,100111,2010,12/30/2010 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 3303,78260,81000.0,0.9661728,Condo,,25,
161021,161022,100030,2010,10/26/2010 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 4101,74760,82000.0,0.9117073,Condo,,,
161022,161023,100156,2010,02/10/2011 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 4104,78260,55000.0,1.422909,Condo,,25,
161025,161026,100202,2010,03/17/2011 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 5205,74760,60000.0,1.246,Condo,,,
161027,161028,100010,2010,10/06/2010 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 6201,78260,98997.0,0.790529,Condo,,14,
161030,161031,100016,2010,10/12/2010 12:00:00 AM,East Hartford,31 HIGH STREET UNIT 9104,102480,149000.0,0.6877852,Condo,,,
161196,161197,100390,2010,07/27/2011 12:00:00 AM,East Hartford,31 HIGH STREETREET #3104,78260,95900.0,0.8160584,Condo,,,
161197,161198,100428,2010,08/23/2011 12:00:00 AM,East Hartford,31 HIGH STREETREET #8108,89810,143139.0,0.6274320999999999,Condo,,15,
161202,161203,100212,2010,03/24/2011 12:00:00 AM,East Hartford,31 HIGH STREETREET UNIT 5101,74760,70000.0,1.068,Condo,,,
161220,161221,100268,2010,05/01/2011 12:00:00 AM,East Hartford,31 PATTON STREETREET,147030,172000.0,0.8548256,Residential,Single Family,,
161224,161225,100181,2010,03/04/2011 12:00:00 AM,East Hartford,31 SCOTT STREETREET,96540,70000.0,1.379143,Residential,Single Family,,
161248,161249,100218,2010,03/25/2011 12:00:00 AM,East Hartford,310 GOODWIN STREETREET,158110,220000.0,0.7186818,Residential,Two Family,14,
161301,161302,100423,2010,08/17/2011 12:00:00 AM,East Hartford,32 CHERRY TREE DRIVE,120270,1350000.0,0.08908889,Residential,Single Family,,
161341,161342,100398,2010,08/01/2011 12:00:00 AM,East Hartford,32 PHELPS PLACEACE,107370,100000.0,1.0737,Residential,Single Family,25,
161343,161344,100054,2010,11/15/2010 12:00:00 AM,East Hartford,32 PRIMROSE DRIVE,135550,110000.0,1.232273,Residential,Single Family,18,
161345,161346,100017,2010,10/13/2010 12:00:00 AM,East Hartford,32 RUSTIC LANE,175270,219000.0,0.8003196,Residential,Single Family,,
161371,161372,100294,2010,05/20/2011 12:00:00 AM,East Hartford,325 KING STREETREET,32390,264750.0,0.12234180000000001,Residential,Single Family,07,
161386,161387,100420,2010,08/16/2011 12:00:00 AM,East Hartford,33-35 LAUREL STREETREET,175880,65595.0,2.681302,Residential,Two Family,25,
161396,161397,100259,2010,04/26/2011 12:00:00 AM,East Hartford,33 ARAWAK DRIVE,27120,54000.0,0.5022222,Residential,Single Family,,
161397,161398,100076,2010,12/02/2010 12:00:00 AM,East Hartford,33 ATWOOD LANE,141980,192000.0,0.7394791999999999,Residential,Single Family,,
161411,161412,100040,2010,11/01/2010 12:00:00 AM,East Hartford,33 COUNTRY LANE,150900,127000.0,1.188189,Residential,Single Family,15,
161456,161457,100157,2010,02/10/2011 12:00:00 AM,East Hartford,33 PATRICIA DRIVE,140520,34048.0,4.127115,Residential,Single Family,01,
161508,161509,100087,2010,12/10/2010 12:00:00 AM,East Hartford,34-38 INDIAN HILL STREET,138300,131500.0,1.051711,Residential,Three Family,,
161594,161595,100187,2010,03/08/2011 12:00:00 AM,East Hartford,349 BREWER STREET,109440,90000.0,1.216,Residential,Single Family,14,
161595,161596,100407,2010,08/02/2011 12:00:00 AM,East Hartford,349 BREWER STREET,109440,145000.0,0.7547586,Residential,Single Family,,
161598,161599,100336,2010,06/21/2011 12:00:00 AM,East Hartford,349 MAIN STREETREET,183330,261000.0,0.7024138000000001,Commercial,,,
161611,161612,100100,2010,12/21/2010 12:00:00 AM,East Hartford,35 BEDFORD AVENUE,126760,142500.0,0.8895439,Residential,Single Family,11,
161649,161650,100438,2010,08/29/2011 12:00:00 AM,East Hartford,35 PRASSER DRIVE,229970,270000.0,0.8517406999999999,Residential,Single Family,,
161682,161683,100335,2010,06/21/2011 12:00:00 AM,East Hartford,351 MAIN STREETREET,126020,174000.0,0.7242529000000001,Commercial,,,
161696,161697,100020,2010,10/15/2010 12:00:00 AM,East Hartford,355 O'CONNELL DRIVE,114630,89900.0,1.275083,Residential,Single Family,14,
161712,161712,100037,2010,10/29/2010 12:00:00 AM,East Hartford,36-38 MAIN STREET,434570,1000000.0,0.43456999999999996,Commercial,,25,
161752,161752,100313,2010,06/02/2011 12:00:00 AM,East Hartford,36 HOLLY ROAD,187910,204900.0,0.9170815000000001,Residential,Single Family,,
161753,161753,100378,2010,07/26/2011 12:00:00 AM,East Hartford,36 JENCKS STREET,228150,124000.0,1.8399189999999999,Commercial,,03,
161760,161760,100144,2010,02/01/2011 12:00:00 AM,East Hartford,36 MITCHELL COURT,176140,169900.0,1.036727,Residential,Single Family,,
161778,161778,100014,2010,10/08/2010 12:00:00 AM,East Hartford,36 SUFFOLK DRIVE,117340,135000.0,0.8691851999999999,Residential,Single Family,,
161784,161784,100318,2010,06/03/2011 12:00:00 AM,East Hartford,36 TAYLOR STREETREET,126840,197000.0,0.6438579000000001,Residential,Single Family,,
161799,161799,100143,2010,01/31/2011 12:00:00 AM,East Hartford,360 GOVERNOR STREET,481110,687310.0,0.6999898,Commercial,,24,
161810,161810,100081,2010,12/07/2010 12:00:00 AM,East Hartford,363 BREWER STREET,104270,115000.0,0.9066957,Residential,Single Family,11,
161813,161813,100113,2010,01/03/2011 12:00:00 AM,East Hartford,365 FOREST STREET,155980,209900.0,0.7431158,Residential,Single Family,,
161815,161815,100328,2010,06/14/2011 12:00:00 AM,East Hartford,366 & 372 KING STREETREET,66810,90000.0,0.7423333000000001,Vacant Land,,25,
161830,161830,100155,2010,02/09/2011 12:00:00 AM,East Hartford,37 39 AMY DRIVE,200880,170000.0,1.181647,Residential,Two Family,14,
161938,161938,100216,2010,03/25/2011 12:00:00 AM,East Hartford,38 HANDEL ROAD,101740,115000.0,0.8846957000000001,Residential,Single Family,,
161944,161944,100184,2010,03/07/2011 12:00:00 AM,East Hartford,38 LONG HILL STREETREET,142140,164475.0,0.8642042999999999,Residential,Single Family,,
161951,161951,100095,2010,12/16/2010 12:00:00 AM,East Hartford,38 MELROSE STREET,120100,77000.0,1.55974,Residential,Single Family,14,
161974,161974,100235,2010,04/05/2011 12:00:00 AM,East Hartford,38 TOWER ROAD,132500,145000.0,0.9137931,Residential,Single Family,24,
161980,161981,100154,2010,02/09/2011 12:00:00 AM,East Hartford,38 WELLS AVENUE,131850,60000.0,2.1975,Residential,Two Family,25,
161981,161982,100435,2010,08/29/2011 12:00:00 AM,East Hartford,38 WELLS AVENUE,131850,127500.0,1.034118,Residential,Two Family,25,
161988,161989,100244,2010,04/13/2011 12:00:00 AM,East Hartford,381 HILLS STREET,104600,147200.0,0.7105978000000001,Residential,Single Family,14,
161991,161992,100273,2010,05/03/2011 12:00:00 AM,East Hartford,381 HILLS STREETREET,104600,159000.0,0.6578616,Residential,Single Family,,
162014,162015,100402,2010,08/02/2011 12:00:00 AM,East Hartford,389 MAIN STREETREET,307200,480000.0,0.64,Commercial,,,
162026,162027,100176,2010,03/01/2011 12:00:00 AM,East Hartford,39 43 INDIAN HILL ROAD,133570,115000.0,1.161478,Residential,Three Family,14,
162031,162032,100395,2010,07/29/2011 12:00:00 AM,East Hartford,39 BURNBROOK ROAD,136510,206000.0,0.6626699,Residential,Single Family,,
162070,162071,100320,2010,06/08/2011 12:00:00 AM,East Hartford,39 TIMBER TRAIL,167850,140000.0,1.1989290000000001,Residential,Single Family,25,
162076,162077,100261,2010,04/28/2011 12:00:00 AM,East Hartford,39 WARREN DRIVE,113640,115000.0,0.9881738999999999,Residential,Single Family,,
162094,162095,100348,2010,06/30/2011 12:00:00 AM,East Hartford,392 BREWER STREETREET,96780,63000.0,1.53619,Residential,Single Family,14,
162114,162115,100052,2010,11/12/2010 12:00:00 AM,East Hartford,4-6 BIGELOW STREET,148740,110000.0,1.352182,Residential,Two Family,14,
162124,162125,100304,2010,05/31/2011 12:00:00 AM,East Hartford,4 ARAWAK ROAD,27210,24900.0,1.092771,Residential,Single Family,25,
162139,162140,100262,2010,04/28/2011 12:00:00 AM,East Hartford,4 DUNHAM LANE,117500,126356.0,0.9299122999999999,Residential,Single Family,14,
162161,162162,100007,2010,10/05/2010 12:00:00 AM,East Hartford,4 NANCY DRIVE,121980,178000.0,0.6852809,Residential,Single Family,,
162167,162168,100230,2010,04/01/2011 12:00:00 AM,East Hartford,4 NORTHBROOK COURT,102180,143000.0,0.7145455,Condo,,,
162191,162192,100340,2010,06/23/2011 12:00:00 AM,East Hartford,40-42 DANIEL STREETREET,154510,105000.0,1.471524,Residential,Two Family,14,
162208,162209,100132,2010,01/26/2011 12:00:00 AM,East Hartford,40 BURNBROOK ROAD,143200,219000.0,0.6538813,Residential,Single Family,,
162219,162220,100277,2010,05/06/2011 12:00:00 AM,East Hartford,40 FOWLER LANE,146520,150000.0,0.9768,Residential,Single Family,11,
162223,162224,100309,2010,06/01/2011 12:00:00 AM,East Hartford,40 HICKORY DRIVE,147830,180000.0,0.8212778000000001,Residential,Single Family,,
162234,162235,100355,2010,07/08/2011 12:00:00 AM,East Hartford,40 HILLSIDE STREET UNIT #B20,38360,34350.0,1.116739,Condo,,25,
162266,162267,100307,2010,05/31/2011 12:00:00 AM,East Hartford,40 KIMBERLY LANE,158620,189900.0,0.8352816999999999,Residential,Single Family,,
162271,162272,100325,2010,06/13/2011 12:00:00 AM,East Hartford,40 LAUREL STREETREET,107310,99900.0,1.074174,Residential,Single Family,25,
162330,162331,100158,2010,02/10/2011 12:00:00 AM,East Hartford,41 ARNOLD DRIVE,119100,167200.0,0.7123206,Residential,Single Family,,
162364,162365,100322,2010,06/09/2011 12:00:00 AM,East Hartford,41 GOODWIN STREETREET,128350,131600.0,0.9753040000000001,Residential,Single Family,25,
162396,162397,100044,2010,11/03/2010 12:00:00 AM,East Hartford,41 WASHINGTON AVE,98770,139000.0,0.7105755,Residential,Single Family,,
162409,162410,100315,2010,06/02/2011 12:00:00 AM,East Hartford,414 HILLS STREETREET,152610,145000.0,1.052483,Residential,Single Family,14,
162431,162432,100222,2010,03/28/2011 12:00:00 AM,East Hartford,42 BRADLEY STREETREET,118480,156000.0,0.7594871999999999,Residential,Single Family,,
162582,162583,100440,2010,08/31/2011 12:00:00 AM,East Hartford,43 ARAWAK DRIVE,28520,27000.0,1.056296,Residential,Single Family,25,
162593,162594,100394,2010,07/29/2011 12:00:00 AM,East Hartford,43 DANIEL STREET,105600,125000.0,0.8448,Residential,Single Family,,
162596,162597,100036,2010,10/28/2010 12:00:00 AM,East Hartford,43 ENSIGN STREET,110640,210000.0,0.5268571,Residential,Single Family,,
162608,162609,100049,2010,11/09/2010 12:00:00 AM,East Hartford,43 MARGERY DRIVE,130180,150500.0,0.8649834000000001,Residential,Single Family,,
162620,162621,100046,2010,11/05/2010 12:00:00 AM,East Hartford,43 PRIMROSE DRIVE,136910,100000.0,1.3691,Residential,Single Family,14,
162621,162622,100330,2010,06/17/2011 12:00:00 AM,East Hartford,43 PRIMROSE DRIVE,136910,179990.0,0.7606534,Residential,Single Family,,
162647,162648,100098,2010,12/20/2010 12:00:00 AM,East Hartford,431 O' CONNELL DRIVE,156420,141000.0,1.1093620000000002,Residential,Single Family,14,
162666,162667,100411,2010,08/05/2011 12:00:00 AM,East Hartford,44 ARAWAK DRIVE,32480,13000.0,2.498462,Residential,Single Family,25,
162687,162688,100173,2010,02/24/2011 12:00:00 AM,East Hartford,44 ELM STREET,126320,140000.0,0.9022857,Residential,Single Family,13,
162695,162696,100381,2010,07/26/2011 12:00:00 AM,East Hartford,44 JENCKS STREETREET,64760,12000.0,5.396667,Residential,Two Family,03,
162711,162712,100092,2010,12/15/2010 12:00:00 AM,East Hartford,44 ROWLAND DRIVE,231120,253500.0,0.911716,Residential,Single Family,18,
162736,162737,100280,2010,05/09/2011 12:00:00 AM,East Hartford,441 MAIN STREET #600,12030,13000.0,0.9253846,Residential,Single Family,,
162740,162741,100293,2010,05/19/2011 12:00:00 AM,East Hartford,441 MAIN STREET #708,16760,13500.0,1.241481,Residential,Single Family,25,
162767,162768,100003,2010,10/01/2010 12:00:00 AM,East Hartford,441 MAIN STREET LOT 211,9080,19000.0,0.4778947,Residential,Single Family,25,
162769,162770,100192,2010,03/10/2011 12:00:00 AM,East Hartford,441 MAIN STREET LOT 601,13130,16500.0,0.7957576,Residential,Single Family,,
162772,162773,100341,2010,06/27/2011 12:00:00 AM,East Hartford,441 MAIN STREET LOT 700,26800,28000.0,0.9571429,Residential,Single Family,,
162777,162778,100024,2010,10/18/2010 12:00:00 AM,East Hartford,441 MAIN STREET LOT 712,29770,39900.0,0.7461153,Residential,Single Family,25,
162786,162787,100168,2010,02/18/2011 12:00:00 AM,East Hartford,441 MAIN STREET LOT C,34810,42000.0,0.8288095,Residential,Single Family,25,
162943,162944,100285,2010,05/12/2011 12:00:00 AM,East Hartford,45 MOUNTAIN VIEW DRIVE,115260,75000.0,1.5368,Residential,Single Family,14,
