,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
245499,245500,110504,2011,06/14/2012 12:00:00 AM,Greenwich,8 WESSELS PLACEACE GRW CT 06830,404180,625000.0,0.646688,Residential,Two Family,,
245515,245516,110415,2011,05/16/2012 12:00:00 AM,Greenwich,80 HOWARD ROAD GRWCT,963690,780000.0,1.2355,Residential,Single Family,18,
245522,245523,110810,2011,09/14/2012 12:00:00 AM,Greenwich,80 MASON STREETREET GREENWICH CT 0,1880550,3900000.0,0.48219229999999996,Commercial,,,
245527,245528,110583,2011,07/03/2012 12:00:00 AM,Greenwich,80 PORCHUCK ROAD GRW CT 06831,1059100,1250000.0,0.8472799999999999,Residential,Single Family,,
245551,245586,110639,2011,07/20/2012 12:00:00 AM,Greenwich,82 BUCKFIELD LANE GREENWICH C,2162370,1675000.0,1.290967,Residential,Single Family,14,
245560,245560,110570,2011,06/29/2012 12:00:00 AM,Greenwich,81 NORTHFIELD STREET GRW CT 06830,664160,755000.0,0.8796821,Residential,Single Family,16,
245566,245566,110490,2011,06/11/2012 12:00:00 AM,Greenwich,81 RIVERSIDE AVE RIV CT 06878,1028300,418750.0,2.4556419999999997,Residential,Single Family,8,
245570,245570,110559,2011,06/27/2012 12:00:00 AM,Greenwich,81 SHEEPHILL ROAD RIV CT 06878,489160,730000.0,0.6700822,Residential,Single Family,,
245589,245590,110265,2011,03/15/2012 12:00:00 AM,Greenwich,82 EAST ELM STREET UNIT 2 GREENW,945140,1062000.0,0.8899623,Condo,,,
245592,245593,110264,2011,03/15/2012 12:00:00 AM,Greenwich,82 EAST ELM STREET UNIT 1 GREENWI,934360,1049400.0,0.8903754999999999,Condo,,,
245612,245613,110108,2011,12/12/2011 12:00:00 AM,Greenwich,82 WINTHROP DRIVE OLD GREENWI,1213660,1495000.0,0.8118126999999999,Residential,Single Family,,
245614,245615,110853,2011,09/28/2012 12:00:00 AM,Greenwich,82 ZACCHEUS MEAD LANE GRW CT,1145900,1500000.0,0.7639333,Residential,Single Family,,
245616,245617,110253,2011,03/08/2012 12:00:00 AM,Greenwich,820 NORTH STREETREET GREENWICH CT,1324960,1950000.0,0.6794667,Residential,Single Family,,FALSE
245620,245621,110444,2011,05/29/2012 12:00:00 AM,Greenwich,822 NORTH STREET GRW CT,4639670,6500000.0,0.7137954000000001,Residential,Single Family,,
245631,245632,110102,2011,12/08/2011 12:00:00 AM,Greenwich,83 HALSEY DRIVE GREENWICH CT,518350,530000.0,0.9780189,Residential,Single Family,14,
245658,245659,110748,2011,08/24/2012 12:00:00 AM,Greenwich,83 VIEW STREETREET GREENWICH CT 0,236180,765000.0,0.308732,Residential,Single Family,7,
245659,245660,110136,2011,12/22/2011 12:00:00 AM,Greenwich,83PERKINS ROAD GREENWICH CT 0,1710590,2100000.0,0.8145667,Residential,Single Family,,
245662,245663,110066,2011,11/17/2011 12:00:00 AM,Greenwich,84 BUTTERNUT HOLLOW ROAD GREE,1278130,6300000.0,0.20287779999999997,Residential,Single Family,7,
245706,245707,110516,2011,06/18/2012 12:00:00 AM,Greenwich,85 SILO CIRCLE RIV CT 06878,450380,620000.0,0.7264194,Condo,,,
245721,245722,110738,2011,08/22/2012 12:00:00 AM,Greenwich,86 LOCKWOOD ROAD RIVERSIDE C,886480,1450000.0,0.6113655,Residential,Single Family,,
245725,245726,110168,2011,01/13/2012 12:00:00 AM,Greenwich,86 ROUND HILL ROAD GREENWICH,1248380,1800000.0,0.6935444000000001,Residential,Single Family,,
245729,245730,110132,2011,12/21/2011 12:00:00 AM,Greenwich,86 VIEW STREETREET GREENWICH CT 06,301070,553000.0,0.5444304,Residential,Two Family,,
245790,245791,110449,2011,05/31/2012 12:00:00 AM,Greenwich,89 RAILROAD AVE GRW CT,1420720,675000.0,2.1047700000000003,Commercial,,8,
245826,245827,110651,2011,07/25/2012 12:00:00 AM,Greenwich,9 CANTERBURY DRIVE GRW CT 068,443240,700000.0,0.6332,Residential,Single Family,,
245827,245828,110389,2011,05/07/2012 12:00:00 AM,Greenwich,9 CARRONA DRIVE RIV CT,1007930,1400000.0,0.71995,Residential,Single Family,,FALSE
245833,245834,110509,2011,06/15/2012 12:00:00 AM,Greenwich,9 CLIFF ROAD GRW CT 06830,1363950,2160000.0,0.6314583,Residential,Single Family,,
245848,245849,110388,2011,05/04/2012 12:00:00 AM,Greenwich,9 EAST LYON FARM DRIVE GRW CT,726880,1385000.0,0.5248231,Condo,,,
245871,245872,110845,2011,09/27/2012 12:00:00 AM,Greenwich,9 KNOLL STREETREET RIVERSIDE CT,1121400,2335000.0,0.480257,Residential,Single Family,,
245883,245884,110788,2011,09/06/2012 12:00:00 AM,Greenwich,9 LUCY STREETREET  GREENWICH CT 0,426720,500000.0,0.85344,Residential,Two Family,,
245909,245910,110224,2011,02/22/2012 12:00:00 AM,Greenwich,9 OCEAN VIEW AVE GREENWICH CT,274050,500000.0,0.5481,Residential,Single Family,,
245924,245925,110796,2011,09/10/2012 12:00:00 AM,Greenwich,9 PECKSLAND ROAD GREENWICH CT,3378760,8250000.0,0.4095467,Residential,Single Family,,
245948,245949,110745,2011,08/23/2012 12:00:00 AM,Greenwich,9 RIVER ROAD UNIT 417 COS COB,291830,340000.0,0.8583235,Condo,,,
245997,245998,110408,2011,05/16/2012 12:00:00 AM,Greenwich,9 TURNER DRIVE GRW CT 06831,1280930,1200000.0,1.067442,Residential,Single Family,14,
246003,246004,110804,2011,09/12/2012 12:00:00 AM,Greenwich,9 WALLASY WAY RIVERSIDE CT 06,1415260,2200000.0,0.6433,Residential,Single Family,,
246026,246027,110086,2011,11/29/2011 12:00:00 AM,Greenwich,90 BOWMAN DRIVE NORTH GREENWI,532910,717500.0,0.7427316999999999,Residential,Single Family,,
246062,246063,110385,2011,05/04/2012 12:00:00 AM,Greenwich,91 OVERLOOK DRIVE GRW CT,1526630,2350000.0,0.6496298,Residential,Single Family,,FALSE
246078,246079,110421,2011,05/17/2012 12:00:00 AM,Greenwich,92 BUCKFIELD LANE GRW CT,916790,850000.0,1.078576,Residential,Single Family,,
246107,246108,110602,2011,07/10/2012 12:00:00 AM,Greenwich,93 ROCKWOOD LANE GRW CT 06830,2152360,3300000.0,0.6522303,Residential,Single Family,,
246140,246141,110472,2011,06/05/2012 12:00:00 AM,Greenwich,94 VIEW STREETREET GRW CT 06830,375760,426000.0,0.8820657,Residential,Single Family,14,
246151,246152,110382,2011,05/02/2012 12:00:00 AM,Greenwich,95 COS COB AVE CC CT,548380,319000.0,1.7190599999999998,Residential,Single Family,8,
246152,246153,110383,2011,05/02/2012 12:00:00 AM,Greenwich,95 COS COB AVENUE  CC CT,548380,319000.0,1.7190599999999998,Residential,Single Family,8,
246185,246186,110852,2011,09/28/2012 12:00:00 AM,Greenwich,96 RIVERSVILLE ROAD GREENWICH,2020060,2399999.0,0.841692,Residential,Single Family,,
246215,246216,110607,2011,07/11/2012 12:00:00 AM,Greenwich,98 HAVEMEYER LANE OG CT 06870,431060,550000.0,0.7837455,Residential,Single Family,,
246254,246255,110162,2011,01/11/2012 12:00:00 AM,Greenwich,99 MAPLE AVENUE GREENWICH CT,1240890,1130000.0,1.098133,Residential,Single Family,,
246258,246259,110487,2011,06/11/2012 12:00:00 AM,Greenwich,99 OVERLOOK DRIVE GRW CT 06830,1285970,2500000.0,0.514388,Residential,Single Family,2,
246269,246270,110739,2011,08/22/2012 12:00:00 AM,Greenwich,99 VALLEY ROAD UNIT EAST COS,1330000,2200000.0,0.6045455,Condo,,,
246275,246276,110099,2011,12/05/2011 12:00:00 AM,Greenwich,APT 2C BLDG 2 PUTNAM HILL GRW,51268000,400000.0,128.17,Commercial,,8,
246314,246315,110160,2011,01/10/2012 12:00:00 AM,Greenwich,DEARFIELD LANE GREENWICH CT 0,468020,566667.0,0.8259171999999999,Vacant Land,,8,
246315,246316,110159,2011,01/10/2012 12:00:00 AM,Greenwich,DEARFIELD LANE GREENWICH CT 06,468020,283333.0,1.651837,Vacant Land,,8,
246367,246368,110185,2011,01/23/2012 12:00:00 AM,Greenwich,HOME SITE 3 32 CLIFF AVE GREE,0,675000.0,0.0,Condo,,7,
246432,246433,110561,2011,06/28/2012 12:00:00 AM,Greenwich,LOT 1 70 MEADOW ROAD RIV CT 06,0,1854553.0,0.0,Vacant Land,,6,
246433,246434,110562,2011,06/28/2012 12:00:00 AM,Greenwich,LOT 2 70 MEADOW ROAD RIV CT 0,2002420,2139056.0,0.9361232,Residential,Single Family,6,
246434,246435,110083,2011,11/29/2011 12:00:00 AM,Greenwich,LOT 2 10 LAKEVIEW DRIVE RIVERS,485310,525000.0,0.9244,Vacant Land,,,
246438,246439,110030,2011,10/20/2011 12:00:00 AM,Greenwich,LOT 3 629 NORTH STREET GRW CT 0683,1728790,3000000.0,0.5762633,Vacant Land,,,
246441,246442,110029,2011,10/20/2011 12:00:00 AM,Greenwich,LOT 5 633 NORTH STREETREET GRW CT,3380160,8000000.0,0.42252,Vacant Land,,,
246504,246505,110793,2011,09/10/2012 12:00:00 AM,Greenwich,ONE BOLLING PLACEACE GREENWICH C,457030,400000.0,1.142575,Residential,Single Family,11,
246509,246510,110135,2011,12/22/2011 12:00:00 AM,Greenwich,ONE MILBANK AVE UNIT 2A GREEN,1052170,1350000.0,0.7793852,Condo,,,
246512,246513,110104,2011,12/09/2011 12:00:00 AM,Greenwich,ONE MILBANK AVENUE UNIT 1G GRE,1402240,1600000.0,0.8764,Condo,,,
246513,246514,110118,2011,12/16/2011 12:00:00 AM,Greenwich,ONE MILBANK AVENUE UNIT 2F GRE,1073870,1260000.0,0.8522778,Condo,,,
257168,257169,110024,2011,11/02/2011 12:00:00 AM,Guilford,1 COBBLEFIELD LANE,621070,630000.0,0.9858254000000001,Residential,Single Family,,
257174,257175,110197,2011,07/09/2012 12:00:00 AM,Guilford,1 DOWD CT,208670,272500.0,0.7657615,Condo,,,
257202,257203,110207,2011,07/18/2012 12:00:00 AM,Guilford,1 WHITFIELD STREET,515520,958500.0,0.5378404,Residential,Single Family,,
257219,257220,110148,2011,05/22/2012 12:00:00 AM,Guilford,10 IRONWOOD ROAD,675220,730000.0,0.9249589,Residential,Single Family,,
257241,257242,110113,2011,04/25/2012 12:00:00 AM,Guilford,10 WHISPERING WOODS ROAD,363550,350000.0,1.038714,Residential,Single Family,,FALSE
257282,257283,110219,2011,07/26/2012 12:00:00 AM,Guilford,101 COVENTRY WAY,369540,436400.0,0.8467919,Residential,Single Family,,
257287,257288,110096,2011,03/29/2012 12:00:00 AM,Guilford,101 LEIGHTON TR,484080,500000.0,0.96816,Residential,Single Family,,
257304,257305,110114,2011,04/25/2012 12:00:00 AM,Guilford,102 HORSESHOE ROAD,288690,395000.0,0.7308608,Residential,Single Family,,
257313,257314,110115,2011,04/24/2012 12:00:00 AM,Guilford,1021 WEST LAKE AVE,274210,400000.0,0.685525,Residential,Single Family,,
257319,257320,110010,2011,10/14/2011 12:00:00 AM,Guilford,103 CINDY LANE,401750,430000.0,0.9343023000000001,Residential,Single Family,,
257327,257328,110136,2011,05/11/2012 12:00:00 AM,Guilford,103 TALCOTT ROAD,279000,319000.0,0.8746082000000001,Residential,Single Family,,
257336,257337,110081,2011,03/02/2012 12:00:00 AM,Guilford,104 NO MADISON ROAD,363090,562500.0,0.6454933,Residential,Single Family,,
257339,257340,110035,2011,11/28/2011 12:00:00 AM,Guilford,1045 LONG HILL ROAD,236020,229000.0,1.0306549999999999,Residential,Single Family,,
257373,257374,110214,2011,07/24/2012 12:00:00 AM,Guilford,106 SHORE DRIVE,175000,250000.0,0.7,Residential,Single Family,,
257378,257379,110268,2011,09/13/2012 12:00:00 AM,Guilford,1064 DURHAM ROAD,316700,185000.0,1.7118919999999997,Residential,Single Family,14,FALSE
257388,257389,110254,2011,09/05/2012 12:00:00 AM,Guilford,107 THREE CORNERS ROAD,387290,520000.0,0.7447885000000001,Residential,Single Family,,
257394,257395,110033,2011,11/22/2011 12:00:00 AM,Guilford,108 CHESTNUT GROVE,579470,675000.0,0.8584741,Residential,Single Family,,
257421,257422,110008,2011,10/14/2011 12:00:00 AM,Guilford,11 COVEY CROSSING,425050,480000.0,0.8855208000000001,Residential,Single Family,,
257449,257450,110279,2011,08/21/2012 12:00:00 AM,Guilford,11 WATERING POND ROAD,288460,385000.0,0.7492468000000001,Residential,Single Family,,FALSE
257458,257459,110013,2011,10/18/2011 12:00:00 AM,Guilford,110 CHERRY STREET UNIT 1,197300,240000.0,0.8220833000000001,Condo,,,
257459,257460,110263,2011,09/13/2012 12:00:00 AM,Guilford,110 CHERRY STREET UNIT 6,288950,305000.0,0.947377,Condo,,,
257466,257467,110264,2011,09/13/2012 12:00:00 AM,Guilford,110 CLAPBOARD HILL ROAD,361490,449000.0,0.8051001999999999,Residential,Single Family,,
257506,257506,110150,2011,05/22/2012 12:00:00 AM,Guilford,1117 DURHAM ROAD,428680,480000.0,0.8930833,Residential,Single Family,,
257561,257562,110159,2011,06/04/2012 12:00:00 AM,Guilford,1161 JENNIFERS DRIVE,168140,150000.0,1.120933,Vacant Land,,,
257576,257577,110173,2011,06/19/2012 12:00:00 AM,Guilford,1178 MOOSE HILL ROAD,386370,469000.0,0.8238165999999999,Residential,Single Family,,
257582,257583,110068,2011,02/09/2012 12:00:00 AM,Guilford,118 LEETES ISLAND ROAD,367780,615000.0,0.5980163000000001,Vacant Land,,,
257628,257629,110121,2011,01/25/2012 12:00:00 AM,Guilford,12 RIVER COLONY,143990,165000.0,0.8726666999999999,Condo,,,
257686,257687,110151,2011,05/22/2012 12:00:00 AM,Guilford,122 FOREST BROOK ROAD,302360,409000.0,0.7392665,Residential,Single Family,,
257695,257696,110043,2011,12/13/2011 12:00:00 AM,Guilford,122 NORTH FAIR STREET #3,490000,500000.0,0.98,Condo,,,
257706,257707,110204,2011,07/12/2012 12:00:00 AM,Guilford,123 HIGH MEADOW ROAD,250840,290000.0,0.8649655,Residential,Single Family,,
257726,257727,110007,2011,10/11/2011 12:00:00 AM,Guilford,125 FALCON ROAD,1190000,1275000.0,0.9333333,Residential,Single Family,,
257748,257749,110105,2011,04/30/2012 12:00:00 AM,Guilford,127 BLUFF VIEW DRIVE,451860,513320.0,0.8802696,Residential,Single Family,7,
257751,257752,110280,2011,08/20/2012 12:00:00 AM,Guilford,127 WHITE BIRCH DRIVE,295340,499900.0,0.5907982,Residential,Single Family,,FALSE
257758,257759,110092,2011,03/26/2012 12:00:00 AM,Guilford,128 PODUNK ROAD,290500,315000.0,0.9222222,Residential,Single Family,,
257772,257773,110246,2011,09/24/2012 12:00:00 AM,Guilford,1290 DURHAM ROAD,659030,775000.0,0.8503613000000001,Residential,Single Family,,
257783,257784,110060,2011,01/19/2012 12:00:00 AM,Guilford,13 IVES PLACE,258300,250000.0,1.0332,Residential,Single Family,,
257845,257845,110140,2011,05/16/2012 12:00:00 AM,Guilford,132 COVENTRY WAY,443400,475000.0,0.9334737,Residential,Single Family,,
257846,257846,110166,2011,06/11/2012 12:00:00 AM,Guilford,132 SCHOOLSIDE LANE,372990,494500.0,0.7542770000000001,Residential,Single Family,,
257848,257848,110053,2011,12/23/2011 12:00:00 AM,Guilford,132 THREE MILE COURSE,699370,445000.0,1.571618,Residential,Single Family,14,
257859,257859,110180,2011,06/26/2012 12:00:00 AM,Guilford,133 HAWTHORN ROAD,264430,7280.0,36.3228,Residential,Single Family,8,
257892,257893,110058,2011,01/09/2012 12:00:00 AM,Guilford,136 RENEES WAY,465360,465000.0,1.000774,Residential,Single Family,,
257960,257961,11042,2011,12/09/2011 12:00:00 AM,Guilford,14 VILLAGE VICTORIA,292600,325000.0,0.9003076999999999,Residential,Single Family,,
258001,258002,110248,2011,09/20/2012 12:00:00 AM,Guilford,1428 HOOP POLE ROAD,186770,237900.0,0.7850778,Residential,Single Family,,
258003,258004,110020,2011,10/28/2011 12:00:00 AM,Guilford,143 GINA LANE,726520,575000.0,1.2635129999999999,Residential,Single Family,14,
258013,258014,110001,2011,10/03/2011 12:00:00 AM,Guilford,144 FALCON ROAD,1743170,1800000.0,0.9684278000000001,Residential,Single Family,,
258027,258028,110282,2011,08/22/2012 12:00:00 AM,Guilford,144 WILLOW ROAD,436510,490000.0,0.8908367,Residential,Single Family,,FALSE
258091,258092,110118,2011,03/13/2012 12:00:00 AM,Guilford,15 ANDY LANE,411120,450000.0,0.9136,Residential,Single Family,,
258092,258093,110142,2011,05/17/2012 12:00:00 AM,Guilford,15 ANDY LANE,411120,450000.0,0.9136,Residential,Single Family,,
258098,258099,110089,2011,03/16/2012 12:00:00 AM,Guilford,15 BRIARWOOD DRIVE,413640,555000.0,0.7452973,Residential,Single Family,,
258211,258212,110251,2011,09/14/2012 12:00:00 AM,Guilford,159 MIDDLE ROAD,192810,179000.0,1.077151,Residential,Single Family,,
258239,258240,110133,2011,05/04/2012 12:00:00 AM,Guilford,16 SUNSET RIDGE DRIVE,461120,575000.0,0.8019478,Residential,Single Family,,
258253,258254,110041,2011,12/09/2011 12:00:00 AM,Guilford,1607 DURHAM ROAD,309510,270000.0,1.146333,Residential,Single Family,,
258259,258260,110021,2011,11/01/2011 12:00:00 AM,Guilford,161 SHORE DRIVE,226530,275000.0,0.8237455,Residential,Single Family,,
258267,258268,110273,2011,08/01/2012 12:00:00 AM,Guilford,162 FOXWOOD ROAD SO,341710,465000.0,0.7348602,Residential,Single Family,,FALSE
258271,258272,110255,2011,09/12/2012 12:00:00 AM,Guilford,162 MURRAY LANE,311560,457500.0,0.6810055,Residential,Single Family,,
258272,258273,110097,2011,03/29/2012 12:00:00 AM,Guilford,162 SCONSET LANE,355990,500000.0,0.7119800000000001,Condo,,,
258296,258297,110231,2011,08/03/2012 12:00:00 AM,Guilford,168 UNION STREET,236200,214000.0,1.1037379999999999,Residential,Single Family,,
258319,258320,110188,2011,07/02/2012 12:00:00 AM,Guilford,170 CHESTNUT GROVE,791100,840000.0,0.9417857,Residential,Single Family,,
258323,258324,110050,2011,12/30/2011 12:00:00 AM,Guilford,170 OLD QUARRY ROAD,828770,1200000.0,0.6906416999999999,Residential,Single Family,25,
258327,258328,110126,2011,05/01/2012 12:00:00 AM,Guilford,170 WEATHERLY TR,271960,277000.0,0.9818051,Residential,Single Family,,
258341,258342,110110,2011,04/15/2012 12:00:00 AM,Guilford,173 COOKS LANE,281500,380000.0,0.7407895,Residential,Single Family,,
258360,258361,110218,2011,07/24/2012 12:00:00 AM,Guilford,176 SADDLE HILL DRIVE,247860,317000.0,0.7818927,Residential,Single Family,,
258366,258367,110223,2011,07/31/2012 12:00:00 AM,Guilford,177 STREETATE STREET,372470,649900.0,0.5731189,Residential,Single Family,,
258367,258368,110278,2011,08/23/2012 12:00:00 AM,Guilford,177 STREETATE STREET,372470,649900.0,0.5731189,Residential,Single Family,,FALSE
258400,258401,110029,2011,11/17/2011 12:00:00 AM,Guilford,18 FAIR STREET UNIT 8,428400,599000.0,0.715192,Condo,,,
258407,258408,110220,2011,07/27/2012 12:00:00 AM,Guilford,18 HORSESHOE ROAD,292880,367000.0,0.7980381,Residential,Single Family,,
258428,258429,110259,2011,09/21/2012 12:00:00 AM,Guilford,180 DURHAM ROAD,366280,458000.0,0.7997380000000001,Residential,Single Family,,
258445,258446,110044,2011,12/14/2011 12:00:00 AM,Guilford,181 WILDERWOOD DRIVE,227700,245750.0,0.9265514000000001,Residential,Single Family,,
258494,258495,110174,2011,06/21/2012 12:00:00 AM,Guilford,19 BALAUREL DRIVE,347190,390000.0,0.8902308000000001,Residential,Single Family,,
258515,258516,110045,2011,12/19/2011 12:00:00 AM,Guilford,19 THISTLE ROCK DRIVE,239670,261000.0,0.9182759,Residential,Single Family,,
258538,258539,110106,2011,04/04/2012 12:00:00 AM,Guilford,1937 LITTLE MEADOW ROAD,230950,250000.0,0.9238,Residential,Single Family,,
258548,258549,110238,2011,08/09/2012 12:00:00 AM,Guilford,1949 JENNIFERS DRIVE,476910,479000.0,0.9956367,Residential,Single Family,,
258560,258561,110077,2011,01/04/2012 12:00:00 AM,Guilford,1961 LITTLE MEADOW ROAD,290520,205000.0,1.417171,Residential,Single Family,14,
258584,258585,110199,2011,07/11/2012 12:00:00 AM,Guilford,2 FOX RUN,397450,532500.0,0.7463850000000001,Residential,Single Family,,
258608,258609,110165,2011,06/08/2012 12:00:00 AM,Guilford,2 SANBORN ROAD,448410,720000.0,0.6227917,Residential,Single Family,,
258621,258622,110181,2011,06/27/2012 12:00:00 AM,Guilford,20 BARNSHED LANE,282410,317500.0,0.8894803,Residential,Single Family,,
258645,258646,110134,2011,05/07/2012 12:00:00 AM,Guilford,20 ORIOLE CIR,269420,259000.0,1.040232,Residential,Single Family,,
258649,258650,110093,2011,03/26/2012 12:00:00 AM,Guilford,20 PADDOCK LANE,263250,345000.0,0.7630435,Condo,,,
258657,258658,110160,2011,06/04/2012 12:00:00 AM,Guilford,20 SCONSET LANE,303290,425000.0,0.7136235,Condo,,,
258658,258659,110176,2011,06/22/2012 12:00:00 AM,Guilford,20 SHAKER CT,275910,310000.0,0.8900323,Residential,Single Family,,
258664,258665,110063,2011,01/30/2012 12:00:00 AM,Guilford,20 WOODS END ROAD,277770,306000.0,0.9077450999999999,Residential,Single Family,,
258666,258667,110027,2011,11/09/2011 12:00:00 AM,Guilford,200 BOSTON STREET UNIT 2,234500,260000.0,0.9019231,Condo,,,
258684,258685,110055,2011,01/05/2012 12:00:00 AM,Guilford,2004 BOSTON POST ROAD,269440,325000.0,0.8290462,Residential,Single Family,,
258703,258704,110086,2011,03/12/2012 12:00:00 AM,Guilford,204 DROMARA ROAD,495200,625000.0,0.79232,Residential,Single Family,,
258733,258734,110193,2011,07/03/2012 12:00:00 AM,Guilford,21 MUSTANG DRIVE,366080,459000.0,0.7975599,Residential,Single Family,,
258777,258778,112292,2011,08/02/2012 12:00:00 AM,Guilford,2120 ALEXANDER DRIVE,879890,1282244.0,0.686211,Residential,Single Family,,FALSE
258780,258781,110112,2011,04/27/2012 12:00:00 AM,Guilford,213 JAMESTOWN DRIVE,248630,260000.0,0.9562691999999999,Residential,Single Family,,
258789,258790,110205,2011,07/16/2012 12:00:00 AM,Guilford,214 NORTONTOWN ROAD,603880,560000.0,1.078357,Residential,Single Family,,
258803,258804,110208,2011,07/18/2012 12:00:00 AM,Guilford,216 BLUE VIEW DRIVE,439750,430000.0,1.022674,Residential,Single Family,,
258813,258814,110111,2011,04/27/2012 12:00:00 AM,Guilford,219 MULBERRY POINT ROAD,212020,225000.0,0.9423110999999998,Residential,Single Family,1,
258851,258852,110059,2011,01/13/2012 12:00:00 AM,Guilford,2214 LONG HILL ROAD,242660,260000.0,0.9333077,Residential,Single Family,,
258854,258855,110161,2011,06/05/2012 12:00:00 AM,Guilford,222 PEDDLERS ROAD,372090,485000.0,0.7671958999999999,Residential,Single Family,,
258872,258873,110230,2011,08/01/2012 12:00:00 AM,Guilford,225 MEADOW HILLS DRIVE,271490,227500.0,1.193363,Residential,Single Family,14,
258875,258876,110265,2011,09/24/2012 12:00:00 AM,Guilford,226 CRESTWOOD DRIVE,247260,253000.0,0.9773122999999999,Residential,Single Family,,
258909,258910,110102,2011,04/26/2012 12:00:00 AM,Guilford,23 MARSHALL AVE,741690,250000.0,2.96676,Residential,Single Family,8,
258910,258911,110103,2011,04/26/2012 12:00:00 AM,Guilford,23 MARSHALL AVE,741690,250000.0,2.96676,Residential,Single Family,8,
